From	To
Q9VG06	FBgn0038107
Q9V3L0	FBgn0040239
A1ZBX0	FBgn0034532
Q7JWH5	FBgn0044020
Q7JQ02	FBgn0063261
Q9VRG8	FBgn0031174
Q9V521	FBgn0033367
Q9VF20	FBgn0038376
Q961T5	FBgn0067779
Q9V474	FBgn0067779
Q9W4J8	FBgn0029711
Q9VX24	FBgn0030864
Q7K4R2	FBgn0039733
Q8MZ52	FBgn0039312
Q9VBT6	FBgn0039312
Q7K025	FBgn0039313
Q9XZ31	FBgn0027513
Q7K3D8	FBgn0034537
Q9W552	FBgn0014411
P07186	FBgn0000358
Q9VZL6	FBgn0035469
Q23972	FBgn0016070
Q9VZ66	FBgn0030237
Q9VUZ3	FBgn0036575
Q9VTT1	FBgn0036246
Q9VJD3	FBgn0024689
Q8SX72	FBgn0037705
Q9V8K2	FBgn0266671
Q24347	FBgn0003060
Q9VFU0	FBgn0003060
Q24322	FBgn0011259
P04052	FBgn0003277
A1YK54	FBgn0027868
A1YK55	FBgn0027868
A1YK56	FBgn0027868
A1YK57	FBgn0027868
A1YK58	FBgn0027868
A1YK59	FBgn0027868
A1YK60	FBgn0027868
A1YK61	FBgn0027868
A1YK62	FBgn0027868
A1YK63	FBgn0027868
A1YK65	FBgn0027868
Q9V466	FBgn0027868
Q9VR18	FBgn0031620
Q86BI2	FBgn0026376
Q9GR11	FBgn0026376
Q9U4U5	FBgn0026376
O16043	FBgn0022893
Q9V6X7	FBgn0033901
Q9V437	FBgn0027784
Q8IH48	FBgn0034634
Q95TZ0	FBgn0034634
Q9W2G2	FBgn0034634
Q9VYE0	FBgn0030477
Q7K1W5	FBgn0034027
A4VCL2	FBgn0051145
Q9VA81	FBgn0039765
Q9VUG4	FBgn0036438
A1ZA45	FBgn0050089
Q8SX65	FBgn0050089
Q961E9	FBgn0050089
Q9VFY3	FBgn0038125
Q7K860	FBgn0033027
Q8SZM6	FBgn0033027
P49071	FBgn0013987
Q9VDC3	FBgn0043012
Q9VAS7	FBgn0265274
Q8T9L1	FBgn0030502
Q9VYA9	FBgn0030502
P31409	FBgn0005671
Q9XYZ4	FBgn0020270
Q9VG15	FBgn0038098
Q9VAI3	FBgn0042213
Q9VTM0	FBgn0036192
O46200	FBgn0015585
A1ZB57	FBgn0034325
Q95RV7	FBgn0038129
Q9VFX6	FBgn0038129
Q9VH64	FBgn0037756
Q7JVF8	FBgn0036109
Q9VTC7	FBgn0036109
Q5UEC2	FBgn0031623
Q6AWQ5	FBgn0031623
Q9VR21	FBgn0031623
P54623	FBgn0013765
P20478	FBgn0001145
Q9VJZ4	FBgn0032511
Q9VAC4	FBgn0039735
Q9W0Q5	FBgn0035139
P09957	FBgn0004034
Q24150	FBgn0015268
Q9W1G7	FBgn0015268
Q9VG51	FBgn0038065
P21521	FBgn0004242
O76928	FBgn0000330
Q8SZL8	FBgn0031544
Q9VQR9	FBgn0031544
Q24495	FBgn0004368
Q8IRS0	FBgn0004368
Q8SXB2	FBgn0004368
Q9W4F5	FBgn0004368
Q9VJ44	FBgn0032715
Q9W1I9	FBgn0003401
Q9VVE8	FBgn0036704
P08970	FBgn0003567
Q9VHG6	FBgn0037669
Q9VR65	FBgn0031197
Q8MQK7	FBgn0000246
Q8SXH0	FBgn0000246
Q9VF37	FBgn0000246
Q9U1K7	FBgn0040396
Q9VQY7	FBgn0031597
Q5U156	FBgn0033998
Q95RL2	FBgn0033998
Q960P7	FBgn0033998
Q9VYK7	FBgn0030411
Q8SY28	FBgn0285955
Q9VFK2	FBgn0285955
Q95TA7	FBgn0038877
Q9VDC1	FBgn0038877
P45884	FBgn0012042
Q8IQI1	FBgn0036311
Q8MZF1	FBgn0036311
Q9VU12	FBgn0036311
Q8SY29	FBgn0036024
Q9VT25	FBgn0036024
A1Z705	FBgn0033187
Q8T0U3	FBgn0033187
P54367	FBgn0015024
Q9W502	FBgn0023524
Q8MQJ5	FBgn0051122
Q9VE69	FBgn0051122
Q01989	FBgn0011225
Q9VVK3	FBgn0052183
P11455	FBgn0003683
Q9W4B7	FBgn0029770
Q9VPZ1	FBgn0040723
Q7K3E2	FBgn0031313
Q9VEP4	FBgn0038468
Q9VEE9	FBgn0038552
Q8IH18	FBgn0052016
Q9VAF4	FBgn0039710
Q960Z0	FBgn0030268
Q9VIE7	FBgn0000239
Q8WSN4	FBgn0000239
Q4V459	FBgn0028856
Q9VJM6	FBgn0028856
Q9VQ00	FBgn0031331
A1Z7V8	FBgn0033426
Q9VUU7	FBgn0036537
A1Z7V9	FBgn0033426
Q7K3S2	FBgn0033426
P13468	FBgn0000810
Q9VLG3	FBgn0032082
Q9VB08	FBgn0003330
Q7K3X8	FBgn0033423
Q9VPV7	FBgn0031296
A1Z6P8	FBgn0085421
Q7K3Z6	FBgn0085421
P27716	FBgn0004646
Q86P29	FBgn0035969
Q9VSV2	FBgn0035969
O77215	FBgn0024184
Q9W1U7	FBgn0034821
Q9VAG4	FBgn0039702
Q9VBR1	FBgn0039335
Q0E8U8	FBgn0031343
Q8IPW9	FBgn0031343
Q8T909	FBgn0031343
Q9V9S3	FBgn0039887
Q7KSI6	FBgn0085433
Q86NV7	FBgn0085433
Q95TY5	FBgn0085433
Q9VF73	FBgn0085433
Q9VF74	FBgn0085433
Q86BI9	FBgn0036837
Q86BJ0	FBgn0036837
Q9VVV5	FBgn0036837
Q9VVV6	FBgn0036837
Q7KRS9	FBgn0039863
Q8IMG3	FBgn0039863
Q8T9C8	FBgn0039863
Q9VT02	FBgn0052036
Q9V5C6	FBgn0023175
Q9VRL7	FBgn0035607
A1ZA92	FBgn0034073
Q95R41	FBgn0038535
Q960Y8	FBgn0038535
Q9VEH0	FBgn0038535
Q9VAU6	FBgn0039589
Q24147	FBgn0010342
Q7K180	FBgn0010342
Q7KVF1	FBgn0010435
Q9W0X0	FBgn0010435
P45890	FBgn0011741
Q9V438	FBgn0025678
P35421	FBgn0000052
Q9GYV5	FBgn0041205
Q9VRX7	FBgn0286051
Q9GQQ6	FBgn0026313
Q9VX41	FBgn0026313
Q5U162	FBgn0037552
Q95SP1	FBgn0037552
Q9VHV3	FBgn0037552
P10987	FBgn0000042
Q8T3H9	FBgn0051550
Q9VNC4	FBgn0051550
Q9VNC5	FBgn0051550
P45843	FBgn0003515
Q9Y0A7	FBgn0003270
Q8SXG1	FBgn0035676
Q9VRT8	FBgn0035676
Q9VG17	FBgn0038095
Q9VX49	FBgn0030841
A1ZAL4	FBgn0025833
P10083	FBgn0000022
P05661	FBgn0264695
Q9VVA9	FBgn0036668
P18824	FBgn0000117
Q9VYF3	FBgn0041210
Q9VB59	FBgn0039500
Q7K3K5	FBgn0035432
Q9W4Z9	FBgn0023527
Q7K014	FBgn0033802
P20009	FBgn0000157
Q9VZS5	FBgn0035422
O61231	FBgn0024733
Q8SWR2	FBgn0052137
O61458	FBgn0011655
O62609	FBgn0011655
Q8IMG6	FBgn0011655
Q7K2L7	FBgn0033529
Q0E908	FBgn0050147
Q9VJY6	FBgn0032518
Q24432	FBgn0000179
Q9W3U0	FBgn0029924
P48555	FBgn0015286
Q9W2N5	FBgn0034573
Q9VC79	FBgn0039196
Q9W334	FBgn0030136
O46111	FBgn0023143
Q8T0L3	FBgn0023143
O77259	FBgn0016038
Q7YZA5	FBgn0016038
Q9N6W9	FBgn0016038
O77260	FBgn0025635
Q9W5E6	FBgn0025635
Q4TZQ4	FBgn0086358
Q6NQZ7	FBgn0086358
Q9NFL3	FBgn0086358
Q8MR62	FBgn0036237
Q9VS60	FBgn0052380
Q9U5W2	FBgn0028394
Q9U5W3	FBgn0028394
Q9VLJ4	FBgn0028394
P05552	FBgn0284249
A1ZAC8	FBgn0053017
Q8T445	FBgn0053017
Q9W3C7	FBgn0030057
Q9VLT5	FBgn0011230
Q9VT19	FBgn0036018
P29413	FBgn0005585
P33438	FBgn0001114
A1ZB77	FBgn0034345
A1ZB78	FBgn0034345
A1ZB79	FBgn0034345
A1ZB80	FBgn0034345
A1ZB83	FBgn0034345
Q7JRI6	FBgn0034345
Q8IGG3	FBgn0034345
Q95RC4	FBgn0034345
Q9VXP3	FBgn0030692
Q01645	FBgn0004175
Q4QPP9	FBgn0034534
Q8SX73	FBgn0032600
Q9VJI6	FBgn0032600
Q9VHU1	FBgn0037561
Q9VI09	FBgn0037433
P16554	FBgn0002973
Q9VXC8	FBgn0030774
A1ZB58	FBgn0034326
Q7KUZ3	FBgn0030684
Q9VXQ1	FBgn0030684
Q9VEX0	FBgn0040271
Q01644	FBgn0004174
Q7KRT4	FBgn0086704
Q9VA06	FBgn0086704
Q7K764	FBgn0026083
Q7K765	FBgn0026083
Q8MSV7	FBgn0026083
Q95RH4	FBgn0026083
Q9W4M7	FBgn0026083
Q8I7C3	FBgn0063485
Q9VG04	FBgn0038110
Q9W0B8	FBgn0025725
P23803	FBgn0002985
P35381	FBgn0011211
Q9VXQ3	FBgn0030683
Q05825	FBgn0010217
Q9V9V0	FBgn0039867
Q9VXK9	FBgn0030716
Q9VYQ9	FBgn0030365
Q9U622	FBgn0028562
Q9VHH8	FBgn0037660
A1Z9Z1	FBgn0034002
Q7K0W0	FBgn0034002
Q24155	FBgn0003751
Q7YXW0	FBgn0034582
Q9W2M5	FBgn0034582
Q9VGJ3	FBgn0037939
P18168	FBgn0004197
Q9U1M2	FBgn0040384
Q8MZI3	FBgn0035720
Q9V3R8	FBgn0028375
Q9VL28	FBgn0032191
P04657	FBgn0086907
Q9W2M2	FBgn0003748
Q9VIV2	FBgn0002044
Q7KNS3	FBgn0015754
Q9VGA0	FBgn0038020
Q9VI64	FBgn0037472
Q9VRY6	FBgn0035715
Q9VCP0	FBgn0039066
Q9VCI7	FBgn0039110
Q8SZ40	FBgn0040208
Q9NHF1	FBgn0040208
Q9VN89	FBgn0040208
Q9XZT6	FBgn0022338
A1Z6J6	FBgn0033056
Q8MZC8	FBgn0033056
Q9VJ87	FBgn0086707
Q9VL44	FBgn0032178
Q00449	FBgn0004512
P11584	FBgn0004657
Q95RA9	FBgn0038149
Q9V770	FBgn0015714
Q9XZ15	FBgn0027527
Q9V773	FBgn0033980
Q9VMD4	FBgn0031816
P82712	FBgn0050489
Q8IGP9	FBgn0037955
Q8SXC2	FBgn0037955
Q9V774	FBgn0033981
Q8T8X7	FBgn0035957
Q9VST4	FBgn0035957
Q9XZ32	FBgn0027512
A1Z9I0	FBgn0033875
Q8MS62	FBgn0033875
Q8T3M8	FBgn0033875
O97111	FBgn0026192
M9PBE2	FBgn0032812
P25172	FBgn0265623
Q8T0I9	FBgn0031850
Q968S4	FBgn0031850
Q9U3W8	FBgn0031850
Q9VM97	FBgn0031850
Q9V472	FBgn0026411
Q9Y091	FBgn0000662
Q9VMS5	FBgn0031696
Q9VGU7	FBgn0037853
Q9W550	FBgn0023514
P54357	FBgn0004687
Q8MZG2	FBgn0015336
Q9TVE6	FBgn0015336
Q9VXD4	FBgn0015336
Q8T3Y1	FBgn0030120
B7YZT2	FBgn0039969
Q9U1L1	FBgn0040337
Q9W5B6	FBgn0040337
Q7YU62	FBgn0051869
Q9VKQ0	FBgn0051869
Q7YU90	FBgn0052425
Q86NY6	FBgn0052425
Q8IPU9	FBgn0052425
Q95S60	FBgn0052425
Q9VPD7	FBgn0052425
Q9VPE1	FBgn0052425
Q9W1U4	FBgn0034824
Q9VSY2	FBgn0035987
Q9Y156	FBgn0027600
Q9VD28	FBgn0038948
O97365	FBgn0026562
Q8SY75	FBgn0026562
Q9V461	FBgn0025815
Q9VHG0	FBgn0037675
Q8T3X9	FBgn0026666
Q9W5X1	FBgn0031089
Q8SWW7	FBgn0029824
O18387	FBgn0022699
Q9VRV4	FBgn0022699
Q9VNZ7	FBgn0037117
Q9VI20	FBgn0037442
Q9VF00	FBgn0038391
Q7YU48	FBgn0028573
Q9U617	FBgn0028573
Q9VTR6	FBgn0028573
Q9U9A9	FBgn0026317
Q9VCC9	FBgn0026317
Q8T3I6	FBgn0035235
Q9W0D6	FBgn0035235
Q9VZZ6	FBgn0035355
Q9V3U9	FBgn0029161
A0JL24	FBgn0036134
Q9VJ84	FBgn0032681
Q0E8F8	FBgn0036134
Q8IQE9	FBgn0036134
Q95RQ3	FBgn0036134
Q95RS1	FBgn0036134
P08985	FBgn0001197
Q8T9G3	FBgn0037120
Q9VNZ4	FBgn0037120
Q9VCJ3	FBgn0039106
Q9W279	FBgn0034706
Q9W191	FBgn0034994
Q2VA12	FBgn0028968
Q8I0G5	FBgn0028968
Q7KVY7	FBgn0024980
P05990	FBgn0003189
Q7KNA0	FBgn0027607
Q8T9H7	FBgn0030757
Q9VXF4	FBgn0030757
Q9W2F2	FBgn0034641
Q9VAV6	FBgn0039585
Q9VCR9	FBgn0039043
Q960V4	FBgn0028539
Q9VEL7	FBgn0038494
Q9W4N6	FBgn0029689
Q9W560	FBgn0029590
A1ZAH3	FBgn0034135
Q0E952	FBgn0034135
Q8SX22	FBgn0034135
Q9GT68	FBgn0034135
P29613	FBgn0086355
Q9VYQ0	FBgn0030373
Q9VTV9	FBgn0036271
Q8IPM8	FBgn0041605
Q9VLX6	FBgn0031945
Q9VNU3	FBgn0037162
Q8SZX9	FBgn0052772
Q9W4F9	FBgn0052772
Q04688	FBgn0004510
Q8SZT2	FBgn0028888
Q9VJQ0	FBgn0028888
O46037	FBgn0004397
Q76NS2	FBgn0030349
Q9VYS8	FBgn0030349
Q9XZ06	FBgn0027537
Q9VM75	FBgn0086451
P14318	FBgn0002789
Q86P18	FBgn0053970
Q95U16	FBgn0053970
Q9VBF7	FBgn0053970
Q9VIT9	FBgn0041180
Q9VIV8	FBgn0032788
Q7KJ73	FBgn0029506
A1ZAS3	FBgn0022029
Q8MQK4	FBgn0022029
Q9VVY2	FBgn0036861
Q03720	FBgn0003429
Q95RK7	FBgn0032728
Q9VJ29	FBgn0032728
Q2QBM1	FBgn0002719
Q9NIW0	FBgn0002719
Q9NIW1	FBgn0002719
Q9NIW2	FBgn0002719
Q9U1J1	FBgn0002719
Q9VG31	FBgn0002719
Q9VG32	FBgn0002719
Q9VS24	FBgn0023001
Q7KN85	FBgn0020236
Q9VIU5	FBgn0032800
Q6NR74	FBgn0020236
Q7JNC6	FBgn0020236
Q9VKK9	FBgn0040967
P07666	FBgn0003510
Q960T7	FBgn0034933
Q9W1G1	FBgn0034933
Q9VC66	FBgn0039204
Q7KLV9	FBgn0028689
Q8IQW2	FBgn0031066
Q9VWD1	FBgn0031066
Q9I7T7	FBgn0035424
Q7K0G4	FBgn0020767
Q95TD3	FBgn0020767
Q24246	FBgn0003654
Q9VCK1	FBgn0039099
F0JAI6	FBgn0028952
Q95029	FBgn0013770
Q9Y105	FBgn0027090
Q7K0L7	FBgn0037852
Q9VCL2	FBgn0039088
Q9V3Z1	FBgn0028978
Q86P08	FBgn0039084
Q8IMY6	FBgn0039084
Q8MQQ0	FBgn0039084
Q9VCL6	FBgn0039084
Q9VIV0	FBgn0032796
Q9VIW3	FBgn0003346
Q9W2A3	FBgn0034684
Q5BIJ7	FBgn0032281
Q9VKS2	FBgn0032281
Q7YU88	FBgn0029893
Q9W3X2	FBgn0029893
Q86B79	FBgn0004395
Q9VJ01	FBgn0032755
Q9VJ80	FBgn0032685
Q7KK96	FBgn0027783
Q9VMC7	FBgn0051638
Q8IPJ1	FBgn0031859
Q95SJ2	FBgn0031859
Q9VM81	FBgn0031859
Q8IHG7	FBgn0031319
Q8IPW6	FBgn0031319
P18105	FBgn0002948
Q9VV18	FBgn0036594
Q9VPQ2	FBgn0031256
Q8SWS3	FBgn0036592
Q9VVN6	FBgn0036778
Q9VV02	FBgn0036584
Q9VV12	FBgn0040797
Q9VYQ8	FBgn0030366
A1ZBG6	FBgn0034416
Q8MZ38	FBgn0034416
Q9VLI1	FBgn0032067
P27619	FBgn0003392
Q8IMB7	FBgn0026777
Q9V3W9	FBgn0026777
Q9XZE0	FBgn0026777
Q9VT01	FBgn0036005
Q8IGZ7	FBgn0036975
Q9VPH6	FBgn0036975
Q8MYU6	FBgn0036890
Q9VW17	FBgn0036890
Q9VW18	FBgn0036890
Q8IQN0	FBgn0036577
Q9BLX1	FBgn0030964
Q9VWP6	FBgn0030964
Q9VIT5	FBgn0032810
Q9VSG9	FBgn0035867
Q9W295	FBgn0034692
O44437	FBgn0023167
Q7JXV9	FBgn0022027
Q8T006	FBgn0030269
Q9VZ27	FBgn0030269
Q9VBK9	FBgn0039385
Q8IHE7	FBgn0036685
Q9VVC8	FBgn0036685
Q8IGR9	FBgn0066101
Q9VBN0	FBgn0066101
Q9VBN1	FBgn0066101
Q86PC6	FBgn0036028
Q9VT29	FBgn0036028
Q9VWG6	FBgn0031032
P31369	FBgn0004394
Q9VDD0	FBgn0038869
Q5BHX4	FBgn0035800
Q9VS91	FBgn0035800
Q9V3V3	FBgn0031799
Q8MRQ1	FBgn0032156
Q9VL73	FBgn0032156
Q9VMP2	FBgn0031722
Q9VKY1	FBgn0032230
Q868Z9	FBgn0003137
Q9VKX8	FBgn0032233
Q7K3Y9	FBgn0033710
O97125	FBgn0001230
Q95RG8	FBgn0033539
A1Z917	FBgn0033750
A1Z8H7	FBgn0033603
Q8MQP2	FBgn0031968
Q9VLU9	FBgn0031968
Q7JWN2	FBgn0033721
Q9VJM5	FBgn0045827
Q9VSQ5	FBgn0035931
Q8I0H9	FBgn0028572
Q8IPL0	FBgn0028572
Q9VMU5	FBgn0028572
Q95RB1	FBgn0037220
Q9VZ44	FBgn0021742
O18405	FBgn0019925
Q9VA25	FBgn0039810
Q9VS82	FBgn0035793
Q9VS83	FBgn0035793
A1Z927	FBgn0022764
A1Z928	FBgn0022764
O17142	FBgn0022764
O17143	FBgn0022764
O77025	FBgn0022764
Q5U0Y0	FBgn0022764
Q960C3	FBgn0022764
Q8SX38	FBgn0062449
Q9VD17	FBgn0038958
A1Z8J5	FBgn0003382
P28167	FBgn0004607
A1ZAP0	FBgn0034183
Q9W513	FBgn0040899
Q9VSK1	FBgn0052354
A1Z877	FBgn0026403
Q9VGC2	FBgn0037999
Q8MUJ1	FBgn0033483
Q9VX94	FBgn0030806
Q9VRT9	FBgn0035677
P48461	FBgn0003134
Q9W4H1	FBgn0029724
Q9VNY8	FBgn0037126
Q9VX71	FBgn0030826
A1Z8V7	FBgn0033706
Q9VKF5	FBgn0032374
Q9VGL0	FBgn0037924
Q9VJ46	FBgn0032713
Q8MRQ8	FBgn0037466
Q9VI54	FBgn0037466
Q7JVF1	FBgn0033266
A1Z6P3	FBgn0027066
Q7JZD3	FBgn0027066
Q9XZ57	FBgn0027066
Q9VVD0	FBgn0036687
Q9W2L6	FBgn0034588
Q8MSW4	FBgn0036856
Q9Y103	FBgn0024191
A1ZBN3	FBgn0003435
Q8IHH3	FBgn0003435
Q7JMZ7	FBgn0003435
Q86P89	FBgn0003435
Q8SXP5	FBgn0003435
Q7JVR7	FBgn0040754
Q9VR80	FBgn0031098
O16867	FBgn0015550
Q960T6	FBgn0036480
Q8T8R5	FBgn0039773
Q9VA71	FBgn0039773
Q8IA43	FBgn0051776
Q86M57	FBgn0028671
Q86P41	FBgn0028671
Q8IML3	FBgn0028671
Q8IML4	FBgn0028671
Q8IML5	FBgn0028671
Q9XZ10	FBgn0028671
Q9VB58	FBgn0039501
P40656	FBgn0005612
Q9I7H8	FBgn0042111
Q4TWT4	FBgn0086450
Q94914	FBgn0086450
Q95U76	FBgn0086450
Q9W374	FBgn0086450
Q8IHD6	FBgn0051029
Q8IMJ2	FBgn0051029
Q9W1T1	FBgn0034837
Q9W0K7	FBgn0004870
P10734	FBgn0001320
A1ZAH1	FBgn0285943
Q9VUL9	FBgn0036485
Q9W0P9	FBgn0035144
P39572	FBgn0001150
Q9W0P5	FBgn0035147
Q9VKA7	FBgn0032414
Q8SYP8	FBgn0033348
Q8IPZ3	FBgn0031500
Q9NCC3	FBgn0040475
Q9V4C8	FBgn0039904
P13060	FBgn0000559
Q9V9J3	FBgn0264959
Q9W3N8	FBgn0029970
Q08180	FBgn0003285
Q9VQK9	FBgn0031495
Q9VKT8	FBgn0032265
A1YK00	FBgn0034310
A1YK01	FBgn0034310
A1YK02	FBgn0034310
A1YK03	FBgn0034310
A1YK07	FBgn0034310
A1YK11	FBgn0034310
Q95TS6	FBgn0085451
Q9VWP5	FBgn0085451
Q9W4C3	FBgn0029763
Q9VEA2	FBgn0038593
A1ZBA1	FBgn0050115
Q8MSP7	FBgn0050115
Q961L9	FBgn0050115
Q9VV79	FBgn0027500
P22464	FBgn0000083
Q9VLN1	FBgn0032030
Q8SWU2	FBgn0036888
Q9VW13	FBgn0036888
Q0E961	FBgn0034049
Q8MSR0	FBgn0034049
A1Z9U0	FBgn0050480
Q8MT63	FBgn0050480
Q94548	FBgn0017581
Q9VGI4	FBgn0017581
Q9VGI5	FBgn0017581
Q6NR50	FBgn0037949
Q8IGG0	FBgn0037949
Q9VGI1	FBgn0037949
Q27350	FBgn0003460
O46173	FBgn0022959
Q95RE4	FBgn0022959
Q9VUB3	FBgn0036396
Q7K137	FBgn0028717
Q9U8B9	FBgn0028717
Q9V9U7	FBgn0039869
Q95RW5	FBgn0030293
Q9VZ00	FBgn0030293
Q8MZH8	FBgn0287184
Q9VV38	FBgn0036612
Q9VBP5	FBgn0039350
Q4V6X9	FBgn0033934
Q7K2U6	FBgn0033287
Q5BI36	FBgn0039955
Q8SY24	FBgn0039955
Q9VAY3	FBgn0039561
Q9W352	FBgn0030121
Q0KI14	FBgn0051121
Q8SXK9	FBgn0051121
Q9VC17	FBgn0051121
Q9VCT9	FBgn0039025
Q960N6	FBgn0030301
Q9VYY7	FBgn0030301
Q6NN09	FBgn0039830
Q9VIK0	FBgn0032881
P13095	FBgn0002629
Q7K0L5	FBgn0034225
Q9VTU0	FBgn0036254
Q8MZD6	FBgn0035823
Q9VSB6	FBgn0035823
Q9W107	FBgn0035064
O46068	FBgn0023528
Q9VYY3	FBgn0030305
Q29R09	FBgn0023528
Q86M59	FBgn0023528
Q8T3U4	FBgn0023528
Q9W5R5	FBgn0040011
Q5BI67	FBgn0052654
Q8SXX7	FBgn0052654
Q8T0U9	FBgn0052654
P17704	FBgn0005533
Q8SY67	FBgn0046999
A1Z8H6	FBgn0033602
Q9VLX0	FBgn0286198
P20007	FBgn0003067
O97062	FBgn0004779
Q9VRW7	FBgn0035699
O97063	FBgn0004778
Q8T3N7	FBgn0038191
Q9VFP5	FBgn0038191
Q9BMG9	FBgn0038498
O18407	FBgn0016075
Q9VMV5	FBgn0016075
Q9VJU2	FBgn0001967
A1Z7K9	FBgn0033352
Q9V3Z9	FBgn0028544
Q8MRI7	FBgn0033352
Q8SWW0	FBgn0033352
Q9VNS2	FBgn0037182
Q9VG62	FBgn0038055
Q7JY31	FBgn0033442
Q9V9P0	FBgn0032973
Q9VD23	FBgn0038952
Q8MYX6	FBgn0030162
Q9W304	FBgn0030162
Q8IQ31	FBgn0031116
Q0E8R1	FBgn0043841
Q3YBY4	FBgn0043841
Q8SXD5	FBgn0043841
Q8SZ36	FBgn0043841
Q9VJX7	FBgn0032525
Q9VRI9	FBgn0031182
P81917	FBgn0026389
Q7K330	FBgn0033443
Q8IPZ1	FBgn0015600
Q8IPZ2	FBgn0015600
Q9VQL8	FBgn0015600
Q9VQM0	FBgn0015600
Q9VZZ8	FBgn0062517
Q9NII1	FBgn0026086
Q7JQT8	FBgn0033122
Q9VLD7	FBgn0032104
Q9U523	FBgn0029105
Q9W1F1	FBgn0029105
Q9W3V9	FBgn0029905
Q9VEA9	FBgn0038588
Q9XZ29	FBgn0011606
Q9VRA4	FBgn0031117
Q9VAF5	FBgn0039709
Q9VFV2	FBgn0038151
Q8IR34	FBgn0040285
Q95S98	FBgn0040285
Q9NHD7	FBgn0040285
Q9VXV6	FBgn0040285
Q9VYW2	FBgn0002723
Q8MZE6	FBgn0029750
Q9W4E0	FBgn0029750
Q0E993	FBgn0027079
Q7K4C7	FBgn0041342
Q08605	FBgn0013263
P49630	FBgn0002579
Q8IMX7	FBgn0039140
Q86P04	FBgn0037723
Q9VHA1	FBgn0037723
Q9VHA2	FBgn0037723
Q86BG6	FBgn0037060
Q8IPT8	FBgn0037060
Q9VP66	FBgn0037060
Q8IPT9	FBgn0037057
Q8IPU0	FBgn0037057
Q9VP68	FBgn0037057
Q9VBT7	FBgn0039311
Q9VTH9	FBgn0036156
Q27411	FBgn0014022
P22813	FBgn0001222
Q9VWE1	FBgn0031055
Q7KLE5	FBgn0027356
Q6NR17	FBgn0002466
Q9VTY8	FBgn0002466
Q9W0C3	FBgn0035246
Q9VGN9	FBgn0037899
Q7K4V4	FBgn0285962
Q9VIS1	FBgn0032821
Q9VK13	FBgn0032493
Q9VAL8	FBgn0039659
P26675	FBgn0001965
Q9VBS5	FBgn0039323
Q9VKP6	FBgn0032304
Q9VJ49	FBgn0040992
O18363	FBgn0020294
Q6AWN7	FBgn0020294
Q9VP79	FBgn0020294
Q9VRP4	FBgn0035632
Q7KVN1	FBgn0043070
Q8IGI1	FBgn0043070
Q8IH54	FBgn0043070
Q8IHC7	FBgn0043070
Q8IHG2	FBgn0043070
Q8IHH2	FBgn0043070
Q8IRK7	FBgn0043070
Q8SYA3	FBgn0043070
Q8T0V2	FBgn0043070
Q95T14	FBgn0043070
Q9GU49	FBgn0043070
Q9GU50	FBgn0043070
Q9I7V6	FBgn0043070
Q9I7V7	FBgn0043070
Q8SWW4	FBgn0032481
Q9VP87	FBgn0037044
A1Z813	FBgn0033460
Q95R66	FBgn0033460
Q9VRN5	FBgn0035626
Q26459	FBgn0015766
Q8IGD4	FBgn0015766
Q8IQ63	FBgn0015766
Q9VRM5	FBgn0015766
Q05201	FBgn0000320
P54350	FBgn0011737
Q9VJ37	FBgn0003896
Q9Y0Z9	FBgn0003896
A1Z8A7	FBgn0033538
Q8T008	FBgn0033538
Q9NFZ3	FBgn0267252
Q9VTZ5	FBgn0036299
Q9VJ31	FBgn0032727
Q7YZ91	FBgn0037921
Q8MRF5	FBgn0037921
Q9V9Q6	FBgn0086779
Q9VIS5	FBgn0032817
Q8IQH2	FBgn0036290
Q8SXE8	FBgn0036290
Q9VTY2	FBgn0036290
Q9W0P3	FBgn0035149
Q9VRL3	FBgn0035603
Q9VSJ2	FBgn0035887
A1ZAY9	FBgn0034272
Q94524	FBgn0024432
Q9VJ22	FBgn0046302
Q9VFR4	FBgn0038179
Q24186	FBgn0002590
Q9VHI1	FBgn0037657
Q4V5R2	FBgn0039454
Q24009	FBgn0000182
Q0E949	FBgn0034158
Q8MT78	FBgn0034158
Q8MTU5	FBgn0036294
Q9VTY7	FBgn0036294
Q8IRQ6	FBgn0029879
Q9W3Y6	FBgn0029879
Q8MRC3	FBgn0031114
Q9VR99	FBgn0031114
Q9VM60	FBgn0031875
O18413	FBgn0020369
Q86BS6	FBgn0035247
O77047	FBgn0025608
Q9VJ58	FBgn0025608
Q8SXD0	FBgn0032704
Q9VJ59	FBgn0032704
Q9VCH9	FBgn0039116
P48810	FBgn0004237
P13469	FBgn0002780
Q8MQW7	FBgn0015513
Q8MQY7	FBgn0015513
Q9VCH4	FBgn0015513
P50536	FBgn0002775
P83967	FBgn0000047
O77238	FBgn0000625
Q3YNE2	FBgn0000625
Q5BHV4	FBgn0000625
Q7YSG8	FBgn0000625
Q8MTJ1	FBgn0000625
Q9VTX7	FBgn0000625
Q86BS5	FBgn0036309
Q8MQJ8	FBgn0036309
Q8MQK1	FBgn0036309
Q9VZB3	FBgn0035552
P02843	FBgn0004045
O77290	FBgn0003210
Q7YU20	FBgn0003210
Q9W4K1	FBgn0003210
P11956	FBgn0002869
Q9VEV5	FBgn0038426
Q9VVX0	FBgn0036850
P48423	FBgn0004390
Q9VVW8	FBgn0036848
Q9VTW2	FBgn0036273
